MIS_NO,MIS_DT,MIS_TYP,PO_NO,ITM_CD,GDN_CD,CHAL_QTY,VENDUQ_QTY,VEND_UQ,VEND_CD,REC_QTY,CHAL_NO,CHAL_DT,RECT_VAL,ACT_QTY,DEV_QTY,RFR_QTY,REJ_QTY,SHT_QTY,TST_QTY,CS_QTY,QLT_RTG,DEL_RTG,MTL_FLG,VAL_FLG,VAL_MTL,INSP_AUTH,INSP_DT,WHAR_DEM,FREIGHT,MC_NT_NO,MC_NT_DT,STAT_CD,MVD_QTY,RV_NO,RV_DT,KOD,COST_CL,PSA_CD,BPLN_NO,DISCOUNT,IGP_NO,BOC_ITM_CD,CON_FACT,WGT,NO_PACKS,PREV_MIS,COMM,COMM1,REMARK,INOTE_NO,REMARK1,QR_QTY,REJ_REASON1,REJ_REASON2,REJ_REASON3,RV_FWD_DT,RV_FWD_TRANS,RV_FWD_SEC,TMP_ACT,STATE_UP,GSTIN_NO,HSN_CD,COMP_SCHEME,GST_EXEMPT,UNIT_RT,CGST_PCT,CGST_AMT,SGST_PCT,SGST_AMT,IGST_PCT,IGST_AMT,MFD_MTH,MFD_YR
20240420,2024/14/06,M,20230363,2010371364,,10,10,,K000921156,10,23,2024/06/06,,0,0,0,0,0,0,0,,,0,0,0,,,0,0,,,3,0,,,,,,,0,20240416,,1,,1,,,,,0,,0,,,,,,,0,Y,09BZPPS3507P1ZF,8452,N,N,2848.22,6,1708.9,6,1708.9,0,0,,
20240441,2024/14/06,M,20240015,9911036569,,52,52,,A000929278,52,5,2024/11/06,,0,0,0,0,0,0,0,,,0,0,0,,,0,0,,,3,0,,,,,,,0,20240417,,1,,52,,,,,0,,0,,,,,,,0,Y,09AARFA6007G1ZE,0,N,N,7551.7,9,35341.95,9,35341.95,0,0,,
20240421,2024/15/06,C,20240299,9911038876,,10,10,,0,10,15,2024/07/06,24780,10,0,0,0,0,0,0,0,0,0,0,0,GM OPF,2024/27/06,0,0,,,2,10,S20240361,2024/01/07,,,5,103,0,20240432,9911038876,1,,10,,M/S PRIYA ENTERPRISES,,,0,,0,,,,2024/01/07,20240050,24,0,Y,09AYWPK3223E1ZJ,4412,N,N,2100,9,1890,9,1890,0,0,,
20240422,2024/15/06,C,20240256,9911039111,,1,1,,0,1,16,2024/10/06,2100,1,0,0,0,0,0,0,0,0,0,0,0,GM OPF,2024/24/06,0,0,,,2,1,S20240353,2024/27/06,,,5,102,0,20240433,9911039111,0,,1,,M/S PRIYA ENTERPRISES,,,0,,0,,,,2024/28/06,20240047,24,0,Y,09ATWPK3223E1ZJ,4820,N,N,1780,9,160,9,160,0,0,,
20240423,2024/15/06,C,20240250,9911038145,,3,3,,0,3,17,2024/10/06,13599,3,0,0,0,0,0,0,0,0,0,0,0,GM OPF,2024/24/06,0,0,,,2,3,S20240356,2024/27/06,,,5,105,0,20240434,9911038145,0,,3,,M/S PRIYA ENTERPRISES,,,0,,0,,,,2024/28/06,20240047,24,0,Y,09ATWPK3223E1ZJ,8310,N,N,1037,9,1037,9,1037,0,0,,
20240424,2024/15/06,M,20230031,2110036054,,6,6,,K000921149,6,11,2024/14/06,,0,0,0,0,0,0,0,,,0,0,0,,,0,0,,,3,0,,,,,,,0,20240435,,1,,6,,,,,0,,0,,,,,,,0,Y,09ALRPS4721Q1Z2,7326,N,N,855.93,9,462.2,9,462.2,0,0,,
20240425,2024/15/06,C,20240275,9911039145,,1,1,,0,1,2,2024/10/06,1350,1,0,0,0,0,0,0,0,0,0,0,0,"GM/OPF,KANPUR",2024/27/06,0,0,,,2,1,S20240354,2024/27/06,,,5,101,0,20240436,9911039145,1,,1,,M/S JYOTI ENTERPRISES,,,0,,0,,,,2024/28/06,20240047,24,0,Y,09CREPK6774N1ZY,4820,N,N,1144,9,103,9,103,0,0,,
20240426,2024/15/06,C,20240277,9911039146,,5,5,,0,5,18,2024/10/06,2006,5,0,0,0,0,0,0,0,0,0,0,0,GM OPF,2024/24/06,0,0,,,2,5,S20240351,2024/27/06,,,5,101,0,20240437,9911039146,0,,5,,M/S PRIYA ENTERPRISES,,,0,,0,,,,2024/28/06,20240047,24,0,Y,09ATWPK3223E/JZ,8310,N,N,340,9,153,9,153,0,0,,
20240427,2024/15/06,C,20240248,9911038024,,100,100,,0,100,12,2024/10/06,1810,100,0,0,0,0,0,0,0,0,0,0,0,GM OPF,2024/24/06,0,0,,,2,100,S20240374,2024/03/07,,,5,106,0,20240438,9911038024,0,,1,,M/S ANUSHKA ENTERPRISES,,,0,,0,,,,2024/04/07,20240052,24,0,Y,09CLXPK4843F1ZI,4820,N,N,15.34,9,138,9,138,0,0,,
20240428,2024/15/06,C,20240258,9911038019,,1,1,,0,1,13,2024/10/06,1940,1,0,0,0,0,0,0,0,0,0,0,0,GM OPF,2024/24/06,0,0,,,2,1,S20240375,2024/03/07,,,5,105,0,20240439,9911038019,0,,1,,M/S ANUSHKA ENTERPRISES,,,0,,0,,,,2024/04/07,20240052,24,0,Y,09CLXPK4843F1ZI,4820,N,N,16.44,9,148,9,148,0,0,,
20240429,2024/15/06,C,20240140,2510431523,,1000,1000,,0,1000,14,2024/10/06,,1000,0,0,0,0,0,0,0,0,0,0,0,GM OPF,2024/06/07,0,0,,,1,0,,,,,,,0,20240440,2510431523,0,,1,,M/S ANUSHKA ENTERPRISES,,,0,,0,,,,,,,0,Y,09CLXPK4843F1ZI,9609,N,N,6.2,6,372,6,372,0,0,,
20240430,2024/15/06,M,20230408,2110090005,,39,39,,S000525000,39,68,2024/15/06,,0,0,0,0,0,0,0,,,0,0,0,,,0,0,,,3,0,,,,,,,0,20240441,,1,,39,,,,,0,,0,,,,,,,0,Y,09AACCS0177M1Z1,8804,N,N,3195,9,11214.45,9,11214.45,0,0,,
20240431,2024/15/06,M,20240104,9911039140,,50,50,,A000929235,50,5,2024/15/06,57150,50,0,0,0,0,0,0,35,30,0,0,0,GM OPF,2024/24/06,0,0,,,2,50,S20240352,2024/27/06,,,5,101,0,20240442,9911039140,1,,50,,,,,202400236,N,0,,,,2024/28/06,20240046,6,0,Y,09AOYPM8536P1ZK,6215,N,N,1143,2.5,1428.75,2.5,1428.75,0,0,,
20240432,2024/15/06,M,20240105,9911038706,,25,25,,G000925081,25,7,2024/15/06,58500,25,0,0,0,0,0,0,35,30,0,0,0,GM OPF,2024/24/06,0,0,,,2,25,S20240355,2024/27/06,,,5,105,0,20240443,9911038706,1,,25,,,,,202400237,N,0,,,,2024/28/06,20240046,6,0,Y,09AANFG6351K2ZW,8306,N,N,2340,6,3510,6,3510,0,0,,
20240442,2024/15/06,C,20240286,9911038839,,420,420,,0,420,3,2024/13/06,23293.2,420,0,0,0,0,0,0,0,0,0,0,0,GM OPF,2024/27/06,0,0,,,2,420,S20240360,2024/01/07,,,5,103,0,20240444,9911038839,0,,14,,M/S JYOTI ENTERPRISES,,,0,,0,,,,2024/01/07,20240050,24,0,Y,09clxpk6774n1zy,3917,N,N,47,9,1776.6,9,1776.6,0,0,,
20240433,2024/18/06,M,20200220,2101787006,,20,20,,S005921011,20,15,2024/18/06,,0,0,0,0,0,0,0,,,0,0,0,,,0,0,,,3,0,,,,,,,0,20240445,,1,,2,,,,,0,,0,,,,,,,0,Y,09ACDPG9588L2ZT,8804,N,N,3700,9,6660,9,6660,0,0,,
20240434,2024/18/06,C,20240303,2110018006,,53,53,,0,53,16,2024/18/06,,53,0,0,0,0,1,0,0,0,0,0,0,GM OPF,2024/11/07,0,0,,,1,0,,,,,,,0,20240446,2110018006,1,,1,,M/S SAMRAAT ENTERPRISES,,,0,,,,,,,,,0,Y,09ACDPG9588L2ZT,8804,N,N,150,9,715.5,9,715.5,0,0,6,2024
20240435,2024/18/06,C,20240267,2110064001,,38,38,,0,38,17,2024/18/06,,0,0,0,0,0,0,0,,,0,0,0,,,0,0,,,3,0,,,,,,,0,20240447,,1,,1,,M/S SAMRAAT ENTERPRISES,,,0,,0,,,,,,,0,Y,09ACDPG9588L2ZT,8804,N,N,200,9,684,9,684,0,0,,
20240436,2024/18/06,M,20230426,2110090013,,22,22,,N004821035,22,161/NPPL,2024/18/06,,0,0,0,0,0,0,0,,,0,0,0,,,0,0,,,3,0,,,,,,,0,20240448,,1,,1,,,,,0,,0,,,,,,,0,Y,09AAACN4829R1ZR,8431,N,N,752.03,9,1489.02,9,1489.02,0,0,,
20240437,2024/18/06,C,20231355,2101533193,,131,131,,0,131,2340,2024/09/06,,0,0,0,0,0,0,0,,,0,0,0,,,0,0,,,3,0,,,,,,,0,20240449,,1,,1,,M/S RHT FASHION,,,0,,0,,,,,,,0,N,03ATGPK7409J1ZO,6005,N,N,120,0,0,0,0,5,786,,
20240438,2024/18/06,M,20230210,2110019025,,106,106,,S000921155,106,19,2024/18/06,,0,0,0,0,0,0,0,,,0,0,0,,,0,0,,,3,0,,,,,,,0,20240452,,1,,1,,,,,0,,0,,,,,,,0,Y,09AAYFS2731C1ZY,8804,N,N,1033.9,9,9863.41,9,9863.41,0,0,,
20240439,2024/18/06,M,20220318,2110071004,,115,115,,S000525000,115,71,2024/18/06,15398.3045,115,0,0,0,0,1,0,35,0,0,0,0,GM OPF,2024/04/07,0,0,,,2,115,S20240411,2024/10/07,5,,5,901,0,20240453,2110071004,1,,1,,,,,202400283,N,,,,,,,,0,Y,09AACCS0177M1Z1,8804,N,N,133.9,9,1385.87,9,1385.87,0,0,6,2024
20240440,2024/18/06,M,20230515,2110071009,,18,18,,S000525000,18,72,2024/18/06,,0,0,0,0,0,0,0,,,0,0,0,,,0,0,,,3,0,,,,,,,0,20240454,,1,,1,,,,,0,,0,,,,,,,0,Y,09AACCS0177M1Z1,8804,N,N,1400,9,2268,9,2268,0,0,,
20240443,2024/18/06,M,20240029,2101877343,,2684,2684,,M000421005,2684,353,2024/17/06,,2654,0,30,0,0,87,0,34.61,0,0,0,0,GM OPF,2024/09/07,0,0,,,1,0,,,,,,,0,20240450,2101877343,1,,9,,,,,202400308,N,0,,,,,,,0,Y,09AAACM9362J1Z2,5806,N,N,50.4762,2.5,3386.95,2.5,3386.95,0,0,6,2024
20240444,2024/18/06,M,20240035,2101116213,,10660,10660,,M000421005,10660,356,2024/18/06,,0,0,0,0,0,0,0,,,0,0,0,,,0,0,,,3,0,,,,,,,0,20240451,,1,,3,,,,,0,,0,,,,,,,0,Y,09AAACM9362J1Z2,5607,N,N,3.921,6,2546.95,6,2546.95,0,0,,
20240445,2024/19/06,M,20230454,2010797691,,12198,12198,,T001321011,12198,131/24-25,2024/11/06,,0,0,0,0,0,0,0,,,0,0,0,,,0,0,,,3,0,,,,,,,0,20240455,,1,,4,,,,,0,,0,,,,,,,0,N,27AAAFT1739P2ZP,5806,N,N,47.33,0,0,0,0,5,28868.58,,
20240446,2024/19/06,M,20230081,2101797650,,4363,4363,,T001321011,4363,132/24-25,2024/11/06,,0,0,0,0,0,0,0,,,0,0,0,,,0,0,,,3,0,,,,,,,0,20240456,,1,,7,,,,,0,,0,,,,,,,0,N,27AAAFT1739P2ZP,5806,N,N,29.9,0,0,0,0,5,6523.56,,
20240447,2024/19/06,M,20230584,2101221264,,9134,9134,,T001321011,9134,133/24-25,2024/11/06,46392.5889,8777,0,357,0,0,282,0,33.63,4.61,0,0,0,GM OPF,2024/05/07,0,0,,,2,8777,S20240422,2024/11/07,,,5,826,0,20240457,2101221264,1,,3,,,,,202400287,N,0,,,,,,,0,N,27AAAFT1739P2ZP,5806,N,N,5.29,0,0,0,0,5,2413.98,6,2024
20240448,2024/19/06,M,20230254,2101787012,,12000,12000,,T001321011,12000,135/24-25,2024/11/06,,11800,0,200,0,0,360,0,34.42,3.43,0,0,0,GM OPF,2024/08/07,0,0,,,1,0,,,,,,,0,20240458,2101787012,1,,3,,,,,202400297,N,0,,,,,,,0,N,27AAAFT1739P2ZP,5806,N,N,4.45,0,0,0,0,5,2668.56,6,2024
20240449,2024/19/06,M,20230136,2101776045,,5492,5492,,T001321011,5492,134/24-25,2024/11/06,,0,0,0,5492,0,0,0,0,7.57,0,0,0,GM OPF,2024/08/07,0,0,,,1,0,,,,,,,0,20240459,2101776045,1,,2,,,,,0,,0,NO FURTHER REQUIREMENT EXISTS OF THE SUBJECT ITEM.,DELIVERY PERIOD CAN NOT BE REGULARISED.,,,,,0,N,27AAAFT1739P2ZP,5806,N,N,3.05,0,0,0,0,5,836.87,,
20240450,2024/19/06,M,20230325,2101877053,,1730,1730,,T001321011,1730,136/24-25,2024/11/06,,1697,0,33,0,0,54,0,34.33,9.65,0,0,0,GM OPF,2024/08/07,0,0,,,1,0,,,,,,,0,20240460,2101877053,1,,1,,,,,202400296,N,0,,,,,,,0,N,27AAAFT1739P2ZP,5806,N,N,7.14,0,0,0,0,5,617.86,6,2024
20240451,2024/19/06,C,20230552,2010019023,,39,39,,0,39,12,2024/14/06,,0,0,0,0,0,0,0,,,0,0,0,,,0,0,,,3,0,,,,,,,0,20240461,,0,,39,,M/S K.V.ENTERPRISES KANPUR,,,0,,0,,,,,,,0,N,09ALRPS4721Q1Z2,7326,N,N,179.5,9,630.05,9,630.05,0,0,,
20240452,2024/19/06,M,20240054,2110075021,,50,50,,B002521005,50,112,2024/18/06,494900,49,0,0,1,0,1,0,34.3,10.43,0,0,0,GM OPF,2024/26/06,0,0,,,2,49,S20240376,2024/04/07,5,,5,613,0,20240462,2110075021,1,,1,,,,,202400242,N,,DUE TO POOR FINISH,,,2024/05/07,20240053,6,0,N,03ADVPS5846A1ZC,8804,N,N,10100,0,0,0,0,18,90900,6,2024
20240453,2024/19/06,M,20240044,2110075036,,50,50,,B002521005,50,113/24-25,2024/18/06,19750,50,0,0,0,0,1,0,35,30,0,0,0,GM OPF,2024/29/06,0,0,,,2,50,S20240380,2024/04/07,5,,5,101,0,20240463,2110075036,1,,1,,,,,202400261,N,0,,,,2024/05/07,20240053,6,0,N,03ADVPS5846A1ZC,8804,N,N,395,0,0,0,0,18,3555,6,2024
20240454,2024/20/06,M,20200090,2110071002,,148,148,,B002521005,148,109/24-25,2024/15/06,,0,0,0,0,0,0,0,,,0,0,0,,,0,0,,,3,0,,,,,,,0,20240465,,1,,1,,,,,0,,0,,,,,,,0,Y,03ADVPS5846A1ZC,1,N,N,243,,,,,18,6473.52,,
20240455,2024/20/06,M,20240041,2110068055,,270,270,,B002521005,270,110/24-25,2024/15/06,,0,0,0,0,0,0,0,,,0,0,0,,,0,0,,,3,0,,,,,,,0,20240466,,1,,1,,,,,0,,0,,,,,,,0,N,03ADVPS5846A1ZC,8804,N,N,355,0,0,0,0,18,17253,,
20240456,2024/20/06,M,20230492,2110021012,,676,676,,B002521005,676,111/24-25,2024/15/06,,0,0,0,0,0,0,0,,,0,0,0,,,0,0,,,3,0,,,,,,,0,20240467,,1,,11,,,,,0,,0,,,,,,,0,N,03ADVPS5846A1ZC,8804,N,N,1416,0,0,0,0,18,172298.88,,
20240457,2024/20/06,M,20220297,2110017010,,600,600,,S000921368,600,42/24-25,2024/15/06,,0,0,0,0,0,0,0,,,0,0,0,,,0,0,,,3,0,,,,,,,0,20240468,,1,,2,,,,,0,,0,,,,,,,0,N,03FPTPS2085N1Z0,8804,N,N,95,0,0,0,0,18,67260,,
20240458,2024/21/06,M,20240053,2103679552,,3417,3417,,C000329001,3417,11065/24-,2024/17/05,,3417,0,0,0,0,10,0,35,30,0,0,0,GM OPF,2024/09/07,0,0,,,1,0,,,,,,,0,20240469,2103679552,1,,1,,,,,202400309,N,,,,,,,,0,N,19AADFC2983M1ZZ,9306,N,N,12.9237,0,0,0,0,18,7948.85,5,2024
20240459,2024/21/06,M,20230555,9911037671,,120,120,,C000329001,120,11066/24-,2024/17/05,,0,0,0,0,0,0,0,,,0,0,0,,,0,0,,,3,0,,,,,,,0,20240470,,1,,1,,,,,0,,0,,,,,,,0,N,19AADFC2983M1ZZ,9306,N,N,245.7627,0,0,0,0,18,5308.47,,
20240460,2024/21/06,M,20230403,2101797031,,128210,128210,,V004721006,128210,24-25/0232,2024/21/06,,0,0,0,0,0,0,0,,,0,0,0,,,0,0,,,3,0,,,,,,,0,20240471,,1,,67,,,,,0,,0,,,,,,,0,Y,09AABCV1571F1ZE,5806,N,N,5.68,2.5,18205.82,2.5,18205.82,0,0,,
20240461,2024/21/06,M,20230395,2103784280,,10010,10010,,V004721006,10010,24-25/0233,2024/21/06,,0,0,0,0,0,0,0,,,0,0,0,,,0,0,,,3,0,,,,,,,0,20240472,,1,,19,,,,,0,,0,,,,,,,0,Y,09AABCV1571F1ZE,5806,N,N,89.71,2.5,22449.93,2.5,22449.93,0,0,,
20240462,2024/22/06,M,20240045,2110075033,,38,38,,S000525000,38,76,2024/22/06,,0,0,0,38,0,0,0,0,0,0,0,0,GM OPF,2024/02/07,0,0,,,1,0,,,,,,,0,20240473,2110075033,1,,1,,,,,0,,,REJECTED DUE TO HARDNESS MORE THAN SPECIFIED 336 AGAINST 255 - 294,BHN,,,,,0,Y,09AACCS0177M1Z1,8804,N,N,510,9,1744.2,9,1744.2,0,0,6,2024
20240463,2024/24/06,M,20240061,1035761010,,2800,2800,,B000921078,2800,221,2024/22/06,,0,0,0,0,0,0,0,,,0,0,0,,,0,0,,,3,0,,,,,,,0,20240474,,1,,14,,,,,0,,0,,,,,,,0,Y,09AABFB4310R1ZC,0,N,Y,87.23,0,0,0,0,0,0,,
20240464,2024/24/06,M,20190158,2010068061,,55,55,,S000525000,55,77,2024/24/06,,55,0,0,0,0,1,0,35,0,0,0,0,GM OPF,2024/09/07,0,0,,,1,0,,,,,,,0,20240489,2010068061,1,,1,,,,,202400310,N,,,,,,,,0,Y,09AACCS0177M1Z1,8804,N,N,350,9,1732.5,9,1732.5,0,0,6,2024
20240465,2024/25/06,M,20240094,2010797691,,1819,1819,,T001321011,1819,SB138,2024/15/06,,1783,0,36,0,0,51,0,34.31,1.8,0,0,0,GM OPF,2024/08/07,0,0,,,1,0,,,,,,,0,20240490,2010797691,1,,1,,,,,202400293,N,0,,,,,,,0,N,27AAAFT1739P2ZP,5806,N,N,29.48,0,0,0,0,5,2680.86,6,2024
20240466,2024/25/06,M,20230141,2010797691,,2621,2621,,T001321011,2621,SB139,2024/15/06,,0,0,0,0,0,0,0,,,0,0,0,,,0,0,,,3,0,,,,,,,0,20240491,,1,,1,,,,,0,,0,,,,,,,0,N,27AAAFT1739P2ZP,5806,N,N,47.33,0,0,0,0,5,6203.03,,
20240467,2024/25/06,M,20230062,2101787010,,13095,13095,,T001321011,13095,SB141,2024/15/06,,0,0,0,0,0,0,0,,,0,0,0,,,0,0,,,3,0,,,,,,,0,20240493,,1,,7,,,,,0,,0,,,,,,,0,N,27AAAFT1739P2ZP,5806,N,N,12.29,0,0,0,0,5,8044.06,,
20240468,2024/25/06,M,20240099,2101221509,,100,100,,S000921434,100,12,2024/13/06,,0,0,0,0,0,0,0,,,0,0,0,,,0,0,,,3,0,,,,,,,0,20240494,,1,,4,,,,,0,,0,,,,,,,0,N,05BDHPS9312Q1ZV,6307,N,N,1049.11,0,0,0,0,12,12589.32,,
20240469,2024/25/06,M,20230454,2010797691,,3916,3916,,T001321011,3916,SB140,2024/15/06,,0,0,0,0,0,0,0,,,0,0,0,,,0,0,,,3,0,,,,,,,0,20240492,,1,,1,,,,,0,,0,,,,,,,0,N,27AAAFT1739P2ZP,5806,N,N,47.33,0,0,0,0,5,9267.86,,
20240530,2024/25/06,C,20240322,2101292032,,9,9,,0,9,"005023,",2024/30/05,,0,0,0,0,0,0,0,,,0,0,0,,,0,0,,,3,0,,,,,,,0,20240495,,0,,9,,OPF UNIT RUN CANTEEN,,,0,,0,,,,,,,0,Y,0,0,N,Y,1916,0,0,0,0,0,0,,
20240470,2024/26/06,M,20240068,2010019021,,32,32,,K006521097,32,1010,2024/26/06,,0,0,0,32,0,0,0,0,0,0,0,0,GM OPF,2024/08/07,0,0,,,1,0,,,,,,,0,20240496,2010019021,1,,32,,,,,0,,,REJECTED DUE TO PLATING LESS THAN SOECIFIED 0.59 AGAINST 12 MICRON,(MINIMUM),,,,,0,Y,09AACFK8758M2ZJ,8804,N,N,400,9,1152,9,1152,0,0,6,2024
20240471,2024/26/06,M,20230400,2103784280,,2654,2654,,V000921032,2654,109,2024/25/06,,0,0,0,0,0,0,0,,,0,0,0,,,0,0,,,3,0,,,,,,,0,20240497,,1,,2,,,,,0,,0,,,,,,,0,Y,09AANFV8115G1ZS,5806,N,N,89.7143,2.5,5952.54,2.5,5952.54,0,0,,
20240472,2024/26/06,M,20210339,2101787010,,3112.75,3112.75,,S009925009,3112.75,157,2024/25/06,,0,0,0,0,0,0,0,,,0,0,0,,,0,0,,,3,0,,,,,,,0,20240498,,1,,1,,,,,0,,0,,,,,,,0,Y,09ADWPK1340G1ZE,5806,N,N,12.2857,2.5,956.06,2.5,956.06,0,0,,
20240473,2024/26/06,M,20230448,2101786836,,6203,6203,,S009925009,6203,158,2024/25/06,,0,0,0,0,0,0,0,,,0,0,0,,,0,0,,,3,0,,,,,,,0,20240499,,1,,12,,,,,0,,0,,,,,,,0,Y,09ADWPK1340G1ZE,5806,N,N,29.4476,2.5,4566.59,2.5,4566.59,0,0,,
20240474,2024/26/06,M,20230574,2101726679,,37245,37245,,S009925009,37245,159,2024/25/06,,0,0,0,0,0,0,0,,,0,0,0,,,0,0,,,3,0,,,,,,,0,20240500,,1,,6,,,,,0,,0,,,,,,,0,Y,09ADWPK1340G1ZE,5607,N,N,3.9375,6,8799.13,6,8799.13,0,0,,
20240475,2024/26/06,M,20230329,2101126418,,2684,2684,,S009925009,2684,160,2024/25/06,,0,0,0,0,0,0,0,,,0,0,0,,,0,0,,,3,0,,,,,,,0,20240501,,1,,1,,,,,0,,0,,,,,,,0,Y,09ADWPK1340G1ZE,5607,N,N,4.8661,6,783.64,6,783.64,0,0,,
20240476,2024/26/06,M,20230324,2101116213,,3961,3961,,S009925009,3961,161,2024/25/06,,0,0,0,0,0,0,0,,,0,0,0,,,0,0,,,3,0,,,,,,,0,20240502,,1,,1,,,,,0,,0,,,,,,,0,Y,09ADWPK1340G1ZE,5607,N,N,3.9464,6,937.9,6,937.9,0,0,,
20240477,2024/26/06,M,20240035,2101116213,,16797,16797,,M000421005,16797,M/00396,2024/26/06,,0,0,0,0,0,0,0,,,0,0,0,,,0,0,,,3,0,,,,,,,0,20240503,,1,,5,,,,,0,,0,,,,,,,0,Y,09AAACM9362J1Z2,5607,N,N,3.9821,6,4013.24,6,4013.24,0,0,,
20240478,2024/26/06,M,20230430,2101787014,,17408,17408,,M000421005,17408,M/00397,2024/26/06,109437.4038,17202,0,206,0,0,612,0,34.59,12.67,0,0,0,GM OPF,2024/08/07,0,0,,,2,17202,S20240421,2024/11/07,,,5,608,0,20240504,2101787014,1,,6,,,,,202400303,N,0,,,,,,,0,Y,09AAACM9362J1Z2,5806,N,N,6.3619,2.5,2768.7,2.5,2768.7,0,0,6,2024
20240479,2024/26/06,M,20230412,2101126374,,300,300,,M000421005,300,M/00399,2024/26/06,,296,0,4,0,0,6,0,34.53,29.99,0,0,0,GM OPF,2024/05/07,0,0,,,1,0,,,,,,,0,20240505,2101126374,1,,1,,,,,202400288,N,0,,,,,,,0,Y,09AAACM9362J1Z2,5607,N,N,28.3929,6,511.07,6,511.07,0,0,6,2024
20240480,2024/26/06,M,20240029,2101877343,,1198,1198,,M000421005,1198,M/00400,2024/26/06,,0,0,0,0,0,0,0,,,0,0,0,,,0,0,,,3,0,,,,,,,0,20240506,,1,,4,,,,,0,,0,,,,,,,0,Y,09AAACM9362J1Z2,5806,N,N,50.4762,2.5,1511.76,2.5,1511.76,0,0,,
20240481,2024/26/06,M,20230061,2101787010,,4426,4426,,M000421005,4426,M/00401,2024/26/06,,0,0,0,0,0,0,0,,,0,0,0,,,0,0,,,3,0,,,,,,,0,20240507,,1,,3,,,,,0,,0,,,,,,,0,Y,09AAACM9362J1Z2,5806,N,N,14.9429,2.5,1653.43,2.5,1653.43,0,0,,
20240482,2024/26/06,C,20240274,2010371570,,1,1,,0,1,18,2024/26/06,22400,1,0,0,0,0,0,0,0,0,0,0,0,GM OPF,2024/03/07,0,0,,,2,1,S20240391,2024/08/07,,,5,103,0,20240508,2010371570,0,,1,,M/S-ANUSHKA ENTERPRISES,,,0,,0,,,,2024/08/07,20240056,24,0,Y,09clxpk4843f1zi,0,N,N,20000,6,1200,6,1200,0,0,,
20240483,2024/28/06,M,20240075,2101787010,,34796,34796,,S009925009,34796,164,2024/28/06,,0,0,0,0,0,0,0,,,0,0,0,,,0,0,,,3,0,,,,,,,0,20240509,,1,,14,,,,,0,,0,,,,,,,0,Y,09ADWPK1340G1ZE,5806,N,N,12.2857,2.5,10687.33,2.5,10687.33,0,0,,
20240484,2024/28/06,M,20210188,2101126454,,5199,5199,,S009925009,5199,166,2024/28/06,,0,0,0,0,0,0,0,,,0,0,0,,,0,0,,,3,0,,,,,,,0,20240510,,1,,1,,,,,0,,0,,,,,,,0,Y,09ADWPK1340G1ZE,5607,N,N,5,6,1559.7,6,1559.7,0,0,,
20240485,2024/28/06,C,20240266,9911038546,,400,400,,0,400,34,2024/28/06,,400,0,0,0,0,0,0,0,0,0,0,0,GM OPF,2024/05/07,0,0,,,1,0,,,,,,,0,20240511,9911038546,0,,8,,M/S EASTERN PRESS,,,0,,0,,,,,,,0,Y,09AEBPT4814J2Z7,4820,N,N,21,9,756,9,756,0,0,,
20240486,2024/28/06,M,20230114,2010371497,,50,50,,F000914047,50,INV/048,2024/20/06,,0,0,0,0,0,0,0,,,0,0,0,,,0,0,,,3,0,,,,,,,0,20240514,,1,,2,,,,,0,,0,,,,,,,0,N,33AAECF4492J1ZH,7325,N,N,19810,0,0,0,0,18,178290,,
20240502,2024/28/06,C,20240328,9911039155,,500,500,,0,500,22,2024/15/06,,500,0,0,0,0,0,0,0,0,0,0,0,GM OPF,2024/06/07,0,0,,,1,0,,,,,,,0,20240512,9911039155,0,,1,,M/S VARISHA PRECISION WORKS,,,0,,0,,,,,,,0,Y,09ADDPN6913H1ZF,4820,N,N,18,9,810,9,810,0,0,,
20240503,2024/28/06,C,20240325,2110029025,,14,14,,0,14,21,2024/15/06,,14,0,0,0,0,0,0,0,0,0,0,0,GM OPF,2024/06/07,0,0,,,1,0,,,,,,,0,20240513,2110029025,0,,1,,M/S VARISHA PRECISION WORKS,,,0,,0,,,,,,,0,Y,09ADDPN6913H1ZF,4820,N,N,1050,9,1323,9,1323,0,0,,
20240487,2024/29/06,M,20240094,2010797691,,9765,9765,,T001321011,9765,SB148,2024/20/06,,0,0,0,0,0,0,0,,,0,0,0,,,0,0,,,3,0,,,,,,,0,20240515,,1,,2,,,,,0,,0,,,,,,,0,N,27AAAFT1739P2ZP,5806,N,N,29.48,0,0,0,0,5,14391.75,,
20240488,2024/29/06,M,20230062,2101787010,,13679,13679,,T001321011,13679,SB149,2024/20/06,,0,0,0,0,0,0,0,,,0,0,0,,,0,0,,,3,0,,,,,,,0,20240516,,1,,7,,,,,0,,0,,,,,,,0,N,27AAAFT1739P2ZP,5806,N,N,12.29,0,0,0,0,5,8402.8,,
20240489,2024/01/07,M,20240110,2110065004,,76,76,,S005921011,76,18,2024/01/07,,0,0,0,0,0,0,0,,,0,0,0,,,0,0,,,3,0,,,,,,,0,20240517,,1,,1,,,,,0,,0,,,,,,,0,Y,09ACDPG9588L2ZT,8804,N,N,330,9,2257.2,9,2257.2,0,0,,
20240490,2024/01/07,M,20240026,2110077014,,90,90,,S005921011,90,19,2024/01/07,,0,0,0,0,0,0,0,,,0,0,0,,,0,0,,,3,0,,,,,,,0,20240518,,1,,1,,,,,0,,0,,,,,,,0,Y,09ACDPG9588L2ZT,8804,N,N,745.7627,9,6040.67,9,6040.67,0,0,,
